Escuela_ID;Curso;División;Matrícula
1098;3°;1ª;24
1098;3°;2ª;16
1098;3°;3ª;28
1098;4°;1ª;17
1098;4°;2ª;17
1098;4°;3ª;16
1098;5°;1ª;10
1098;5°;2ª;13
1098;5°;3ª;19
1098;6°;1ª;8
1098;6°;2ª;15
1099;1°;1ª;37
1099;1°;2ª;38
1099;1°;3ª;37
1099;1°;4ª;36
1099;1°;5ª;35
1099;1°;6ª;35
1099;1°;7ª;32
1099;1°;8ª;38
1099;1°;9ª;37
1099;2°;1ª;37
1099;2°;2ª;35
1099;2°;3ª;36
1099;2°;4ª;37
1099;2°;5ª;39
1099;2°;6ª;37
1099;2°;7ª;37
1099;2°;8ª;36
1099;2°;9ª;37
1099;3°;1ª;35
1099;3°;2ª;34
1099;3°;3ª;33
1099;3°;4ª;38
1099;3°;5ª;39
1099;3°;6ª;40
1099;3°;7ª;33
1099;3°;8ª;33
1099;4°;1ª;37
1099;4°;2ª;34
1099;4°;3ª;25
1099;4°;4ª;26
1099;4°;5ª;34
1099;4°;6ª;28
1099;4°;7ª;28
1099;4°;8ª;42
1099;5°;1ª;30
1099;5°;2ª;30
1099;5°;3ª;18
1099;5°;4ª;30
1099;5°;5ª;31
1099;5°;6ª;31
1099;5°;7ª;18
1099;5°;8ª;35
1099;6°;1ª;25
1099;6°;2ª;25
1099;6°;3ª;27
1099;6°;4ª;18
1099;6°;5ª;21
1099;6°;6ª;21
1099;6°;7ª;30
1099;6°;8ª;19
1103;1°;1 ;19
1103;1°;2 ;15
1103;1°;3;22
1103;1°;4;20
1103;1°;5;27
1103;2°;1;19
1103;2°;2;16
1103;2°;3;23
1103;2°;4;17
1103;2°;5;26
1103;3°;1;24
1103;3°;2;18
1103;3°;3;21
1103;3°;5;23
1103;4°;1;20
1103;4°;2;17
1103;4°;3;15
1103;4°;4;31
1103;5°;1;24
1103;5°;2;28
1103;5°;3;28
1106;1°;01º;26
1106;1°;02°;29
1106;1°;03º;24
1106;1°;04º;25
1106;1°;05º;26
1106;1°;06º;29
1106;1°;07º;23
1106;1°;08º;30
1106;1°;09º;30
1106;1°;10º;30
1106;2°;01º;29
1106;2°;02°;29
1106;2°;03º;28
1106;2°;04º;28
1106;2°;05ª;34
1106;2°;07º;26
1106;2°;09º;28
1106;2°;10º;27
1106;3°;1º;28
1106;3°;2°;17
1106;3°;3º;26
1106;3°;4º;21
1106;3°;5º;15
1106;3°;6°;17
1106;3°;7º;21
1106;3°;8°;18
1106;4°;1º;30
1106;4°;2º;27
1106;4°;3º;37
1106;4°;4º;23
1106;4°;5ª;31
1106;4°;6º;25
1106;5°;1º;19
1106;5°;2º;22
1106;5°;3°;28
1106;5°;4º;32
1106;5°;5º;33
1106;6°;1º;40
1106;6°;2°;21
1106;6°;3º;26
1106;6°;4°;17
1107;1°;1º ;20
1107;1°;2ª;19
1107;1°;3º;22
1107;1°;4º;19
1107;1°;5º;24
1107;2°;1º;30
1107;2°;2º;25
1107;2°;3º;28
1107;2°;4º;30
1107;3°;1º;27
1107;3°;2º;18
1107;3°;3º;29
1107;3°;4º;12
1107;4°;1º;24
1107;4°;2º;13
1107;4°;3º;14
1107;4°;4º;17
1107;5°;1º;20
1107;5°;2º;36
1107;5°;3º;16
1107;6°;1º;16
1107;6°;2º;26
1107;6°;3º;9
1108;1°;1°;28
1108;1°;2°;23
1108;1°;3°;28
1108;1°;4°;26
1108;1°;5°;26
1108;1°;6°;26
1108;1°;7°;26
1108;2°;1º;30
1108;2°;2º;30
1108;2°;3°;25
1108;2°;4°;29
1108;2°;5°;24
1108;2°;6°;25
1108;3°;1º;20
1108;3°;2°;26
1108;3°;3°;31
1108;3°;4°;31
1108;3°;5°;23
1108;4°;1º;27
1108;4°;2°;29
1108;4°;3°;16
1108;4°;4°;29
1108;4°;5°;32
1108;5°;1º;8
1108;5°;2°;15
1108;5°;3º;20
1108;5°;4°;24
1108;6°;1°;26
1108;6°;2º;34
1108;6°;3º;12
1108;6°;4°;22
1109;1°;1º;22
1109;1°;2º;24
1109;1°;3º;23
1109;1°;4º;26
1109;1°;5º;22
1109;1°;6º;23
1109;1°;7º;22
1109;1°;8º;23
1109;2°;1º;31
1109;2°;2º;31
1109;2°;3º;28
1109;2°;4º;36
1109;2°;5º;35
1109;2°;6°;36
1109;3°;1º E. M.;38
1109;3°;2º C.C.;35
1109;3°;3º C.C.;33
1109;3°;4º E.M.;38
1109;3°;5°;36
1109;4°;10º E.M.;25
1109;4°;6º C.C;20
1109;4°;7°;24
1109;4°;8º E.M.;20
1109;5°;10°;20
1109;5°;4º C.C.;20
1109;5°;5° C.C.;23
1109;5°;9º E.M.;25
1109;6°;4º C.C.;26
1109;6°;9º E.M.;36
1110;1°;1ra;27
1110;1°;2da;20
1110;1°;3ra;19
1110;1°;4ta;27
1110;2°;1ra;30
1110;2°;2da;29
1110;2°;3ra;31
1110;3°;1ra;32
1110;3°;2da;37
1110;3°;3ra;33
1110;4°;1ra;31
1110;4°;2da;28
1110;4°;3ra;27
1110;5°;1ra;20
1110;5°;2da;26
1110;5°;3ra;16
1110;6°;1ra;18
1110;6°;2da;32
1110;6°;3ra;21
1111;1°;PRIMERA;30
1111;1°;SEGUNDA;28
1111;1°;TERCERA;32
1111;2°;PRIMERA;27
1111;2°;SEGUNDA;29
1111;2°;TERCERA;26
1111;3°;PRIMERA;23
1111;3°;SEGUNDA;26
1111;3°;TERCERA;30
1111;4°;PRIMERA;21
1111;4°;SEGUNDA;19
1111;4°;TERCERA;17
1111;5°;PRIMERA;32
1111;5°;TERCERA;32
1111;6°;PRIMERA;24
1111;6°;SEGUNDA;27
1116;1°;1;31
1116;1°;2;30
1116;1°;3;30
1116;1°;4;30
1116;1°;5;29
1116;2°;1;29
1116;2°;2;29
1116;2°;3;27
1116;2°;4;29
1116;2°;5;29
1116;3°;1;29
1116;3°;2;30
1116;3°;3;27
1116;3°;4;31
1116;3°;5;30
1116;4°;1;31
1116;4°;2;31
1116;4°;3;30
1116;4°;4;27
1116;5°;1;30
1116;5°;2;28
1116;5°;3;26
1116;5°;4;28
1120;1°;1;27
1120;1°;2;27
1120;1°;3;28
1120;1°;4;28
1120;2°;1;33
1120;2°;2;28
1120;2°;3;30
1120;2°;4;29
1120;3°;1;33
1120;3°;2;31
1120;3°;3;30
1120;3°;4;29
1120;4°;1;34
1120;4°;2;37
1120;4°;3;34
1120;5°;1;25
1120;5°;2;25
1120;5°;3;21
1120;6°;1;33
1120;6°;2;37
1121;1°;1ª;27
1121;1°;2ª;26
1121;1°;3ª;30
1121;1°;4ª;30
1121;1°;5ª;27
1121;2°;1ª;24
1121;2°;2ª;24
1121;2°;3ª;22
1121;2°;4ª;22
1121;2°;5ª;23
1121;3°;1ª;29
1121;3°;2ª;28
1121;3°;3ª;26
1121;3°;4ª;27
1121;4°;1ª;28
1121;4°;2ª;28
1121;4°;3ª;30
1121;5°;1°;35
1121;5°;2ª;33
1121;5°;3°;26
1125;1°;1°;28
1125;1°;2°;26
1125;1°;3°;30
1125;2°;1°;30
1125;2°;2°;26
1125;2°;3°;26
1125;3°;1°;32
1125;3°;2°;34
1125;4°;1°;37
1125;4°;2°;32
1125;5°;1°;28
1125;5°;2°;30
1133;1°;1º;26
1133;1°;2°;27
1133;1°;3;27
1133;1°;4°;25
1133;1°;5º;28
1133;2°;1º;32
1133;2°;2°;32
1133;2°;3º;29
1133;2°;4°;29
1133;3°;1º;35
1133;3°;2º;29
1133;3°;3º;34
1133;3°;4°;28
1133;4°;1º;29
1133;4°;2º;20
1133;4°;3°;21
1133;4°;4°;19
1133;5°;1º;25
1133;5°;2º;17
1133;5°;3°;22
1133;6°;1º;29
1134;1°;1;23
1134;1°;2;20
1134;1°;3;17
1134;2°;1;30
1134;2°;2;36
1134;3°;1;23
1134;3°;2;28
1134;4°;1;25
1134;4°;2;22
1134;5°;1;25
1134;5°;2;21
1140;1°;1°;31
1140;1°;2°;32
1140;1°;3°;31
1140;1°;4º;30
1140;1°;5°;32
1140;2°;1°;31
1140;2°;2°;30
1140;2°;3;34
1140;2°;4°;30
1140;2°;5°;32
1140;3°;1°;27
1140;3°;2°;27
1140;3°;3°;32
1140;3°;4°;37
1140;4°;1°;22
1140;4°;2°;22
1140;4°;3°;20
1140;4°;4°;21
1140;5°;1°;25
1140;5°;2°;27
1140;5°;3°;25
1140;5°;4;23
1141;1°;1ª;22
1141;1°;2°;23
1141;1°;3ª;21
1141;2°;1ª;26
1141;2°;2°;27
1141;3°;1ª;27
1141;3°;2°;32
1141;3°;3;29
1141;4°;1ª;16
1141;4°;2°;11
1141;4°;3ª;18
1141;5°;1ª;22
1141;5°;2°;16
1142;1°;1°;24
1142;1°;2°;24
1142;1°;3°;24
1142;2°;1°;26
1142;2°;2°;26
1142;2°;3°;25
1142;3°;1°;21
1142;3°;2°;20
1142;3°;3°;32
1142;4°;1°;29
1142;4°;2°;36
1142;5°;1°;33
1142;5°;2°;30
1143;1°;1ª;26
1143;1°;2º;33
1143;1°;3º;31
1143;1°;4ª;28
1143;1°;5º;28
1143;1°;6º;32
1143;2°;1º;34
1143;2°;2º;23
1143;2°;3º;36
1143;2°;4º;34
1143;2°;5º;26
1143;2°;6º;35
1143;3°;1º;35
1143;3°;2º;30
1143;3°;3º;32
1143;3°;4º;29
1143;3°;5º;29
1143;3°;6;31
1143;4°;1º;27
1143;4°;2º;33
1143;4°;3º;34
1143;4°;4º;27
1143;4°;5º;29
1143;4°;6°;30
1143;5°;1°;32
1143;5°;2°;26
1143;5°;3º;28
1143;5°;4°;35
1143;5°;5º;26
1144;1°;1;33
1144;1°;2;36
1144;1°;3;33
1144;1°;4;29
1144;1°;5;34
1144;2°;1;34
1144;2°;2;36
1144;2°;3;29
1144;2°;4;34
1144;3°;1;26
1144;3°;2;26
1144;3°;3;34
1144;3°;4;31
1144;4°;1;33
1144;4°;2;34
1144;4°;3;26
1144;5°;1;30
1144;5°;2;31
1144;5°;3;18
1154;1°;CUARTA;30
1154;1°;PRIMERA;31
1154;1°;QUINTA;26
1154;1°;SEGUNDA;30
1154;1°;SEXTA;23
1154;1°;TERCERA;27
1154;2°;CUARTA;38
1154;2°;PRIMERA;37
1154;2°;QUINTA;30
1154;2°;SEGUNDA;39
1154;2°;TERCERA;37
1154;3°;CUARTA;32
1154;3°;PRIMERA;38
1154;3°;QUINTA;20
1154;3°;SEGUNDA;36
1154;3°;TERCERA;35
1154;4°;CUARTA;17
1154;4°;PRIMERA;28
1154;4°;SEGUNDA;34
1154;4°;TERCERA;23
1154;5°;PRIMERA;43
1154;5°;SEGUNDA;43
1154;5°;TERCERA;18
1154;6°;PRIMERA;41
1154;6°;SEGUNDA;38
1162;1°;1;31
1162;1°;2;31
1162;1°;3;28
1162;2°;1;22
1162;2°;2;26
1162;2°;3;22
1162;3°;1;24
1162;3°;2;25
1162;3°;3;28
1162;4°;1;28
1162;4°;2ª;28
1162;5°;1;19
1162;5°;2;21
1163;1°;1;30
1163;1°;2;29
1163;2°;1;29
1163;2°;2;28
1163;3°;1;27
1163;3°;2;25
1163;4°;1;25
1163;4°;2;22
1163;5°;1;36
1168;1°;1;15
1168;1°;2;18
1168;2°;1;20
1168;2°;2°;16
1168;3°;1;19
1168;3°;2;18
1168;4°;1;28
1168;5°;1;17
1170;1°;PRIMERA;12
1170;1°;SEGUNDA;10
1170;2°;PRIMERA;14
1170;2°;SEGUNDA;15
1170;3°;PRIMERA;14
1170;3°;SEGUNDA;20
1170;4°;PRIMERA;9
1170;4°;SEGUNDA;16
1170;5°;PRIMERA;11
1170;5°;SEGUNDA;17
1170;6°;PRIMERA;8
1176;1°;1;25
1176;1°;2;25
1176;1°;3;27
1176;2°;1;25
1176;2°;2;20
1176;2°;3;23
1176;3°;1;27
1176;3°;2;31
1176;4°;1;18
1176;4°;2;20
1176;5°;1;21
1176;5°;2;19
1176;6°;1;16
1181;1°;1ERA;27
1181;1°;2DA;29
1181;2°;1ERA;23
1181;2°;2DA;25
1181;3°;1ERA;19
1181;3°;2DA;23
1181;4°;1ERA;35
1181;5°;1ERA;12
1181;6°;1ERA;20
1189;1°;1;29
1189;1°;2;30
1189;1°;3;24
1189;2°;1;24
1189;2°;2;29
1189;2°;3;28
1189;3°;1;31
1189;3°;2;26
1189;3°;3°;23
1189;4°;1;32
1189;4°;2;28
1189;5°;1;29
1189;5°;2;31
1191;1°;Primera;31
1191;1°;Segunda;28
1191;1°;Tercera;34
1191;2°;Primera;20
1191;2°;Segunda;21
1191;2°;tercera;25
1191;3°;Primera;28
1191;3°;segunda;39
1191;4°;primera;19
1191;4°;segunda;15
1191;5°;segunda;21
1191;6°;Primera;15
1198;1°;Primero;26
1198;1°;Segunda;26
1198;2°;Primera;22
1198;2°;segunda;22
1198;3°;Primera;25
1198;3°;Segunda;21
1198;4°;primera;12
1198;4°;segunda;8
1198;5°;Unica;24
1198;6°;u;18
1199;1°;Cuarta;31
1199;1°;Primera;26
1199;1°;Segunda;31
1199;1°;Tercera;26
1199;2°;Cuarta;28
1199;2°;Primera;22
1199;2°;Segunda;25
1199;2°;Tercera;29
1199;3°;Primera;35
1199;3°;Segunda;33
1199;3°;Tercera;33
1199;4°;Primera;27
1199;4°;Segunda;31
1199;5°;Primera;19
1199;5°;Segunda;17
1199;6°;Primera;37
1200;1°;1°;19
1200;1°;2ª;18
1200;2°;1ª;16
1200;2°;2ª;15
1200;3°;1ª;18
1200;3°;2ª;14
1200;4°;1ª;21
1200;5°;1ª;10
1200;6°;1ª;7
1202;1°;1ª;28
1202;1°;2da;33
1202;2°;1ª;31
1202;2°;2da;29
1202;3°;1ra;32
1202;3°;2da;29
1202;4°;1ra;29
1202;4°;2da;17
1202;5°;1ra;28
1202;5°;2°;18
1204;1°;1;29
1204;1°;2;26
1204;1°;3;29
1204;2°;1;26
1204;2°;2;24
1204;2°;3;24
1204;3°;1;31
1204;3°;2;28
1204;3°;3;29
1204;4°;1;27
1204;4°;2;27
1204;5°;1;29
1204;5°;2;30
1209;1°;1ª;32
1209;1°;2ª;30
1209;1°;3ª;33
1209;2°;1ª;30
1209;2°;2ª;33
1209;2°;3ª;29
1209;3°;1ª;31
1209;3°;2ª;27
1209;3°;3ª;29
1209;4°;1ª;25
1209;4°;2ª;27
1209;4°;3ª;28
1209;5°;1ª;25
1209;5°;2ª;28
1209;5°;3°;32
1224;1°;PRIMERA;25
1224;2°;PRIMERA;19
1224;3°;PRIMERA;26
1224;4°;PRIMERA;15
1224;5°;PRIMERA;11
1241;1°;PRIMERA;32
1241;2°;PRIMERA;32
1241;3°;PRIMERA;29
1241;4°;PRIMERA;24
1241;5°;PRIMERA;17
1241;6°;PRIMERA;16
1450;1°;A;31
1450;1°;B;32
1450;1°;C;29
1450;1°;D;29
1450;2°;A;30
1450;2°;B;30
1450;2°;C;26
1450;2°;D;27
1450;3°;A;32
1450;3°;B;30
1450;3°;C;28
1450;3°;D;27
1450;4°;A;31
1450;4°;B;30
1450;4°;C;28
1450;4°;D;29
1450;5°;A;30
1450;5°;B;30
1450;5°;C;26
1450;5°;D;28
1450;6°;A;31
1450;6°;B;30
1450;6°;C;28
1450;6°;D;25
1450;7°;A;32
1450;7°;B;33
1450;7°;C;27
1450;7°;D;27
1812;1°;A;31
1812;1°;B;30
1812;2°;A;32
1812;2°;B;31
1812;3°;A;32
1812;3°;B;32
1812;4°;A;32
1812;4°;B;33
1812;5°;A;31
1812;5°;B;32
1812;6°;A;30
1812;6°;B;33
1812;7°;A;33
1812;7°;B;32
1813;1°;A;28
1813;1°;B;31
1813;2°;A;30
1813;2°;B;25
1813;3°;A;30
1813;3°;B;32
1813;4°;A;31
1813;4°;B;33
1813;5°;A;32
1813;5°;B;36
1813;6°;A;33
1813;6°;B;32
1813;7°;A;35
1813;7°;B;33
1817;1°;A;25
1817;1°;B;22
1817;2°;A;23
1817;2°;B;22
1817;3°;A;23
1817;3°;B;27
1817;4°;A;22
1817;4°;B;23
1817;5°;A;22
1817;5°;B;21
1817;6°;A;25
1817;6°;B;25
1817;7°;A;25
1817;7°;B;24
1818;1°;A;29
1818;1°;B;30
1818;2°;A;31
1818;2°;B;30
1818;3°;A;30
1818;3°;B;31
1818;4°;A;31
1818;4°;B;31
1818;5°;A;32
1818;5°;B;32
1818;6°;A;31
1818;6°;B;31
1818;7°;A;29
1818;7°;B;30
1818;7°;C;30
1820;1°;A;24
1820;1°;B;24
1820;1°;C;18
1820;2°;A;28
1820;2°;B;28
1820;2°;C;17
1820;3°;A;32
1820;3°;B;32
1820;3°;C;20
1820;4°;A;29
1820;4°;B;29
1820;4°;C;16
1820;5°;A;36
1820;5°;B;35
1820;5°;C;13
1820;6°;A;28
1820;6°;B;30
1820;6°;C;22
1820;7°;A;32
1820;7°;B;31
1820;7°;C;27
1823;1°;A;22
1823;1°;B;22
1823;2°;A;18
1823;2°;B;20
1823;2°;C;19
1823;3°;A;20
1823;3°;B;21
1823;3°;C;20
1823;4°;A;22
1823;4°;B;21
1823;5°;A;25
1823;5°;B;26
1823;6°;A;26
1823;7°;A;19
1823;7°;B;20
1824;1°;A;32
1824;1°;B;30
1824;2°;A;32
1824;2°;B;32
1824;3°;A;32
1824;3°;B;31
1824;4°;A;32
1824;4°;B;30
1824;5°;A;32
1824;5°;B;32
1824;6°;A;31
1824;6°;B;33
1824;7°;A;31
1824;7°;B;30
1831;1°;A;27
1831;1°;B;19
1831;2°;A;25
1831;2°;B;26
1831;3°;A;24
1831;3°;B;25
1831;4°;A;19
1831;4°;B;20
1831;5°;A;25
1831;5°;B;25
1831;6°;A;19
1831;6°;B;21
1831;7°;A;25
1831;7°;B;26
1832;1°;Único;22
1832;2°;Única;23
1832;3°;B;28
1832;4°;A;24
1832;5°;A;29
1832;6°;A;26
1832;6°;B;26
1832;7°;A;22
1832;7°;B;25
1837;1°;A;29
1837;1°;B;28
1837;2°;A;32
1837;2°;B;28
1837;3°;A;32
1837;3°;B;27
1837;4°;A;31
1837;4°;B;22
1837;5°;A;33
1837;5°;B;30
1837;6°;A;30
1837;6°;B;29
1837;7°;A;30
1837;7°;B;29
1842;1°;A;26
1842;1°;B;22
1842;1°;C;25
1842;2°;A;20
1842;2°;B;19
1842;2°;C;18
1842;3°;A;26
1842;3°;B;28
1842;3°;C;24
1842;4°;A;22
1842;4°;B;20
1842;4°;C;20
1842;5°;A;22
1842;5°;B;21
1842;5°;C;18
1842;6°;A;22
1842;6°;B;21
1842;6°;C;20
1842;7°;A;24
1842;7°;B;23
1842;7°;C;20
1844;1°;A;30
1844;1°;B;26
1844;2°;A;28
1844;2°;B;25
1844;3°;A;33
1844;3°;B;30
1844;4°;A;29
1844;4°;B;27
1844;5°;A;30
1844;5°;B;27
1844;6°;A;34
1844;6°;B;31
1844;7°;A;32
1844;7°;B;28
1846;1°;ÚNICA;13
1846;2°;UNICA;16
1846;3°;UNICA;24
1846;4°;UNICA;22
1846;5°;UNICA;22
1846;6°;UNICA;13
1846;7°;UNICA;18
1847;1°;A;32
1847;1°;B;27
1847;2°;A;33
1847;2°;B;33
1847;3°;A;34
1847;3°;B;25
1847;4°;A;31
1847;4°;B;27
1847;5°;A;33
1847;5°;B;25
1847;6°;A;34
1847;6°;B;23
1847;7°;A;32
1847;7°;B;23
1849;1°;A;29
1849;1°;B;29
1849;2°;A;29
1849;2°;B;28
1849;3°;A;29
1849;3°;B;29
1849;4°;A;30
1849;4°;B;29
1849;5°;A;29
1849;5°;B;29
1849;6°;A;30
1849;6°;B;29
1849;7°;A;30
1849;7°;B;30
1852;1°;A;29
1852;1°;B;26
1852;2°;A;29
1852;2°;B;29
1852;3°;A;31
1852;3°;B;30
1852;4°;A;29
1852;4°;B;29
1852;5°;A;31
1852;5°;B;31
1852;6°;A;29
1852;6°;B;29
1852;7°;A;31
1852;7°;B;31
1854;1°;A;14
1854;1°;B;15
1854;2°;A;14
1854;2°;B;18
1854;3°;A;17
1854;3°;B;17
1854;4°;Ú;27
1854;5°;A;19
1854;5°;B;21
1854;6°;Ú;33
1854;7°;Ú;26
1856;1°;A;24
1856;2°;A;26
1856;3°;A;27
1856;4°;A;25
1856;5°;A;33
1856;6°;A;32
1856;7°;A;31
1862;1°;A;25
1862;2°;A;18
1862;3°;A;26
1862;4°;A;23
1862;5°;A;23
1862;6°;A;24
1862;7°;A;27
1865;1°;Ú;23
1865;2°;Ú;27
1865;3°;Ú;29
1865;4°;Ú;25
1865;5°;Ú;26
1865;6°;Ú;27
1865;7°;Ú;25
1867;1°;A;29
1867;1°;B;30
1867;2°;A;28
1867;2°;B;30
1867;2°;C;19
1867;3°;A;30
1867;3°;B;29
1867;3°;C;18
1867;4°;A;28
1867;4°;B;31
1867;4°;C;13
1867;5°;A;29
1867;5°;B;30
1867;5°;C;10
1867;6°;A;26
1867;6°;B;25
1867;6°;C;13
1867;7°;A;32
1867;7°;B;30
1867;7°;C;10
1869;1°;A;31
1869;1°;B;30
1869;2°;A;31
1869;2°;B;26
1869;3°;A;33
1869;3°;B;29
1869;4°;A;29
1869;4°;B;27
1869;5°;A;34
1869;5°;B;26
1869;6°;A;31
1869;6°;B;25
1869;7°;A;31
1869;7°;B;29
1875;1°;A;28
1875;1°;B;30
1875;2°;A;22
1875;2°;B;22
1875;3°;A;30
1875;3°;B;27
1875;4°;A;33
1875;4°;B;33
1875;5°;A;30
1875;5°;B;26
1875;6°;A;30
1875;6°;B;33
1875;7°;A;28
1875;7°;B;30
1877;1°;única;23
1877;2°;Única;26
1877;3°;Única;29
1877;4°;Única;26
1877;5°;Única;26
1877;6°;Única;29
1877;7°;Única;21
1878;1°;A;27
1878;1°;B;29
1878;2°;A;33
1878;2°;B;28
1878;3°;A;32
1878;3°;B;31
1878;4°;A;30
1878;4°;B;29
1878;5°;A;33
1878;5°;B;31
1878;6°;A;31
1878;6°;B;33
1878;7°;A;32
1878;7°;B;34
1882;1°;A;25
1882;1°;B;26
1882;2°;A;31
1882;2°;B;28
1882;3°;A;25
1882;3°;B;27
1882;4°;A;24
1882;4°;B;25
1882;5°;A;24
1882;5°;B;25
1882;6°;A;22
1882;6°;B;25
1882;7°;A;26
1882;7°;B;28
1883;1°;A;20
1883;1°;B;19
1883;2°;U;30
1883;3°;A;32
1883;4°;A;21
1883;5°;A;22
1883;5°;B;19
1883;6°;A;32
1883;7°;U;37
1884;1°;A;29
1884;1°;B;29
1884;1°;C;29
1884;1°;D;29
1884;2°;A;29
1884;2°;B;23
1884;2°;C;29
1884;2°;D;24
1884;3°;A;30
1884;3°;B;26
1884;3°;C;31
1884;3°;D;26
1884;4°;A;31
1884;4°;B;27
1884;4°;C;31
1884;4°;D;24
1884;4°;E;30
1884;5°;A;31
1884;5°;B;29
1884;5°;C;31
1884;5°;D;28
1884;6°;A;34
1884;6°;B;30
1884;6°;C;29
1884;6°;D;28
1884;7°;A;33
1884;7°;B;32
1884;7°;C;31
1884;7°;D;30
1885;1°;A;31
1885;2°;A;31
1885;3°;A;32
1885;4°;A;31
1885;5°;A;31
1885;6°;A;32
1885;7°;A;31
1887;1°;A;26
1887;2°;A;25
1887;3°;A;23
1887;4°;A;24
1887;5°;A;33
1887;6°;A;24
1887;7°;A;26
1905;1°;A;6
1905;2°;A;6
1905;3°;A;9
1905;4°;A;9
1905;5°;A;13
1905;6°;A;6
1905;7°;A;9
1908;1°;A;26
1908;1°;B;26
1908;2°;A;30
1908;2°;B;29
1908;3°;A;30
1908;3°;B;30
1908;4°;A;28
1908;4°;B;27
1908;5°;A;29
1908;5°;B;28
1908;6°;A;22
1908;6°;B;21
1908;7°;A;31
1908;7°;B;30
1909;1°;A;17
1909;1°;B;18
1909;2°;A;24
1909;2°;B;23
1909;3°;A;21
1909;3°;B;21
1909;4°;A;25
1909;4°;B;24
1909;5°;A;20
1909;5°;B;24
1909;6°;A;25
1909;6°;B;24
1909;7°;A;20
1909;7°;B;23
1910;1°;A;24
1910;1°;B;25
1910;1°;C;24
1910;2°;A;25
1910;2°;B;24
1910;2°;C;25
1910;3°;A;26
1910;3°;B;24
1910;3°;C;25
1910;4°;A;20
1910;4°;B;19
1910;4°;C;19
1910;5°;A;27
1910;5°;B;26
1910;6°;A;22
1910;6°;B;22
1910;7°;A;18
1910;7°;B;17
1913;1°;única;14
1913;2°;UNICA;13
1913;3°;única;23
1913;4°;única;26
1913;5°;Unico;30
1913;6°;única;20
1913;7°;ÚNICA;31
1914;1°;única;26
1914;2°;A;31
1914;3°;A;28
1914;4°;A;26
1914;5°;A;30
1914;6°;A;28
1914;7°;A;30
1918;1°;A;31
1918;2°;A;30
1918;3°;A;32
1918;4°;A;33
1918;5°;A;30
1918;6°;A;29
1918;7°;A;32
1926;1°;A;31
1926;1°;B;29
1926;2°;A;33
1926;2°;B;26
1926;3°;A;31
1926;3°;B;32
1926;4°;A;33
1926;4°;B;26
1926;5°;A;33
1926;5°;B;29
1926;6°;A;30
1926;6°;B;25
1926;7°;A;33
1926;7°;B;33
1935;1°;A;25
1935;2°;A;23
1935;3°;A;27
1935;4°;A;12
1935;5°;A;19
1935;6°;A;16
1935;7°;A;13
1936;1°;A;25
1936;2°;A;26
1936;3°;A;29
1936;4°;A;24
1936;5°;A;28
1936;6°;A;26
1936;7°;A;28
1947;1°;A;36
1947;1°;B;36
1947;1°;C;34
1947;2°;A;33
1947;2°;B;32
1947;2°;C;31
1947;3°;E;35
1947;3°;H;28
1947;3°;I;35
1947;4°;E;35
1947;4°;H;34
1947;4°;I;32
1947;5°;E;36
1947;5°;H;33
1947;5°;I;23
1948;1°;A;33
1948;1°;B;35
1948;2°;A;35
1948;2°;B;35
1948;3°;BC;30
1948;3°;BEA;32
1948;4°;BC;36
1948;4°;BEA;28
1948;5°;BC;26
1948;5°;BEA;29
1949;1°;A;32
1949;1°;B;34
1949;2°;A;36
1949;2°;B;33
1949;3°;A;38
1949;3°;B;36
1949;4°;A;29
1949;4°;B;35
1949;5°;A;38
1949;5°;B;40
1950;1°;A;40
1950;1°;B;40
1950;2°;A;33
1950;2°;B;29
1950;3°;Ciencias;29
1950;3°;EyA;30
1950;4°;Ciencias;31
1950;4°;EyA;27
1950;5°;Ciencias;29
1950;5°;EyA;33
1951;1°;A;32
1951;1°;B;31
1951;1°;C;32
1951;2°;A;30
1951;2°;B;30
1951;2°;C;31
1951;3°;A;33
1951;3°;B;30
1951;3°;C;31
1951;4°;A;23
1951;4°;B;31
1951;4°;C;31
1951;5°;A ;24
1951;5°;B;31
1951;5°;C;26
1952;1°;ÚNICA;34
1952;2°;ÚNICA;29
1952;3°;ÚNICA;35
1952;4°;ÚNICA;31
1952;5°;ÚNICA;28
1953;1°;ÚNICA;33
1953;2°;ÚNICA;29
1953;3°;ÚNICA;35
1953;4°;ÚNICA;33
1953;5°;ÚNICA;27
1954;1°;A;28
1954;1°;B;27
1954;1°;C;28
1954;2°;A;39
1954;2°;B;38
1954;3°;A (H);35
1954;3°;B (H);33
1954;4°;E;32
1954;4°;H;26
1954;5°;A (H);32
1954;5°;B;31
1955;1°;A;37
1955;1°;b;40
1955;2°;A;29
1955;2°;B;31
1955;3°;ECONOMIA;22
1955;3°;HUMANIDADES;30
1955;4°;ECONOMIA;34
1955;4°;HUMANIDADES;34
1955;5°;ECONOMIA;21
1955;5°;HUMANIDADES;30
1956;1°;A;32
1956;1°;B;32
1956;1°;C;32
1956;2°;A;31
1956;2°;B;31
1956;2°;C;32
1956;3°;A;31
1956;3°;B;29
1956;3°;C;32
1956;4°;A;28
1956;4°;B;32
1956;4°;C;32
1956;5°;A;30
1956;5°;B;32
1956;5°;C;31
1957;1°;1;31
1957;1°;2;29
1957;1°;3;31
1957;2°;1;31
1957;2°;2;30
1957;2°;3;29
1957;3°;1;25
1957;3°;2;26
1957;3°;3;32
1957;4°;1;27
